FIPS,Name,State,StateName,FIPSKey,Location Name Key,Latitude,Longitude
08069,Larimer,CO,Colorado,Larimer|CO,"Larimer, CO, US",40.66671597,-105.4625784
08071,Las Animas,CO,Colorado,Las Animas|CO,"Las Animas, CO, US",37.3153406,-104.0376458
08073,Lincoln,CO,Colorado,Lincoln|CO,"Lincoln, CO, US",38.98749519,-103.5136649
08075,Logan,CO,Colorado,Logan|CO,"Logan, CO, US",40.7249637,-103.110817
08077,Mesa,CO,Colorado,Mesa|CO,"Mesa, CO, US",39.01787888,-108.469799
08079,Mineral,CO,Colorado,Mineral|CO,"Mineral, CO, US",37.66954283,-106.9281698
08081,Moffat,CO,Colorado,Moffat|CO,"Moffat, CO, US",40.61810999,-108.2070876
08083,Montezuma,CO,Colorado,Montezuma|CO,"Montezuma, CO, US",37.33859579,-108.5958857
08085,Montrose,CO,Colorado,Montrose|CO,"Montrose, CO, US",38.40214114,-108.2639022
08087,Morgan,CO,Colorado,Morgan|CO,"Morgan, CO, US",40.2627981,-103.8093302
08089,Otero,CO,Colorado,Otero|CO,"Otero, CO, US",37.9014485,-103.7173385
08091,Ouray,CO,Colorado,Ouray|CO,"Ouray, CO, US",38.14717457,-107.7675136
08093,Park,CO,Colorado,Park|CO,"Park, CO, US",39.120926,-105.7182065
08095,Phillips,CO,Colorado,Phillips|CO,"Phillips, CO, US",40.59414277,-102.3577703
08097,Pitkin,CO,Colorado,Pitkin|CO,"Pitkin, CO, US",39.21720112,-106.9310027
08099,Prowers,CO,Colorado,Prowers|CO,"Prowers, CO, US",37.95544985,-102.3926052
08101,Pueblo,CO,Colorado,Pueblo|CO,"Pueblo, CO, US",38.17359144,-104.5127437
08103,Rio Blanco,CO,Colorado,Rio Blanco|CO,"Rio Blanco, CO, US",39.97913541,-108.2179009
08105,Rio Grande,CO,Colorado,Rio Grande|CO,"Rio Grande, CO, US",37.5836865,-106.3847838
08107,Routt,CO,Colorado,Routt|CO,"Routt, CO, US",40.48596505,-106.9905548
08109,Saguache,CO,Colorado,Saguache|CO,"Saguache, CO, US",38.08054629,-106.282466
08111,San Juan,CO,Colorado,San Juan|CO,"San Juan, CO, US",37.76248981,-107.6763289
08113,San Miguel,CO,Colorado,San Miguel|CO,"San Miguel, CO, US",38.00450883,-108.4020725
08115,Sedgwick,CO,Colorado,Sedgwick|CO,"Sedgwick, CO, US",40.87595412,-102.3519227
08117,Summit,CO,Colorado,Summit|CO,"Summit, CO, US",39.475323,-106.022472
08119,Teller,CO,Colorado,Teller|CO,"Teller, CO, US",38.88133511,-105.1614893
08121,Washington,CO,Colorado,Washington|CO,"Washington, CO, US",39.97015535,-103.202587
08123,Weld,CO,Colorado,Weld|CO,"Weld, CO, US",40.55499405,-104.3929621
08125,Yuma,CO,Colorado,Yuma|CO,"Yuma, CO, US",40.00346839,-102.4258673
09001,Fairfield,CT,Connecticut,Fairfield|CT,"Fairfield, CT, US",41.26809896,-73.3881171
09003,Hartford,CT,Connecticut,Hartford|CT,"Hartford, CT, US",41.80283011,-72.73103891
09005,Litchfield,CT,Connecticut,Litchfield|CT,"Litchfield, CT, US",41.7937534,-73.2451475
09007,Middlesex,CT,Connecticut,Middlesex|CT,"Middlesex, CT, US",41.45949668,-72.53714864
09009,New Haven,CT,Connecticut,New Haven|CT,"New Haven, CT, US",41.4080325,-72.93620426
09011,New London,CT,Connecticut,New London|CT,"New London, CT, US",41.48896435,-72.10430976
09013,Tolland,CT,Connecticut,Tolland|CT,"Tolland, CT, US",41.85853803,-72.3308481
09015,Windham,CT,Connecticut,Windham|CT,"Windham, CT, US",41.82972709,-71.98182316
10001,Kent,DE,Delaware,Kent|DE,"Kent, DE, US",39.08646628,-75.56884914
10003,New Castle,DE,Delaware,New Castle|DE,"New Castle, DE, US",39.57992638,-75.64054974
10005,Sussex,DE,Delaware,Sussex|DE,"Sussex, DE, US",38.66143781,-75.39031349
11001,Washington,DC,District of Columbia,Washington|DC,"Washington, DC, US",38.90417773,-77.01655992
12001,Alachua,FL,Florida,Alachua|FL,"Alachua, FL, US",29.67866525,-82.35928158
12003,Baker,FL,Florida,Baker|FL,"Baker, FL, US",30.33060121,-82.28467476
12005,Bay,FL,Florida,Bay|FL,"Bay, FL, US",30.26548745,-85.62122584
12007,Bradford,FL,Florida,Bradford|FL,"Bradford, FL, US",29.95079741,-82.16611613
12009,Brevard,FL,Florida,Brevard|FL,"Brevard, FL, US",28.29409504,-80.73091022
12011,Broward,FL,Florida,Broward|FL,"Broward, FL, US",26.15184651,-80.48725556
12013,Calhoun,FL,Florida,Calhoun|FL,"Calhoun, FL, US",30.40666734,-85.19394153
12015,Charlotte,FL,Florida,Charlotte|FL,"Charlotte, FL, US",26.90131002,-81.92949121
12017,Citrus,FL,Florida,Citrus|FL,"Citrus, FL, US",28.84804315,-82.47614748
12019,Clay,FL,Florida,Clay|FL,"Clay, FL, US",29.98319144,-81.85609986
12021,Collier,FL,Florida,Collier|FL,"Collier, FL, US",26.11091986,-81.34687065
12023,Columbia,FL,Florida,Columbia|FL,"Columbia, FL, US",30.22509788,-82.62160164
12025,Dade,FL,Florida,Dade|FL,"Dade, FL, US",25.775428,-80.189319
12027,De Soto,FL,Florida,De Soto|FL,"De Soto, FL, US",27.18677893,-81.80941373
12029,Dixie,FL,Florida,Dixie|FL,"Dixie, FL, US",29.60631086,-83.15724673
12031,Duval,FL,Florida,Duval|FL,"Duval, FL, US",30.33225875,-81.66976468
12033,Escambia,FL,Florida,Escambia|FL,"Escambia, FL, US",30.67652764,-87.37284571
12035,Flagler,FL,Florida,Flagler|FL,"Flagler, FL, US",29.45933576,-81.31508595
12037,Franklin,FL,Florida,Franklin|FL,"Franklin, FL, US",29.83791238,-84.82731662
12039,Gadsden,FL,Florida,Gadsden|FL,"Gadsden, FL, US",30.57796289,-84.61915825
12041,Gilchrist,FL,Florida,Gilchrist|FL,"Gilchrist, FL, US",29.72856978,-82.79880657
12043,Glades,FL,Florida,Glades|FL,"Glades, FL, US",26.95635849,-81.18996211
12045,Gulf,FL,Florida,Gulf|FL,"Gulf, FL, US",29.93543004,-85.2427099
12047,Hamilton,FL,Florida,Hamilton|FL,"Hamilton, FL, US",30.49673973,-82.94998918
12049,Hardee,FL,Florida,Hardee|FL,"Hardee, FL, US",27.49293939,-81.80956574
12051,Hendry,FL,Florida,Hendry|FL,"Hendry, FL, US",26.55386945,-81.16469006
12053,Hernando,FL,Florida,Hernando|FL,"Hernando, FL, US",28.55364461,-82.42700204
12055,Highlands,FL,Florida,Highlands|FL,"Highlands, FL, US",27.34254618,-81.34071957
12057,Hillsborough,FL,Florida,Hillsborough|FL,"Hillsborough, FL, US",27.9276559,-82.32013172
12059,Holmes,FL,Florida,Holmes|FL,"Holmes, FL, US",30.86747479,-85.81319222
12061,Indian River,FL,Florida,Indian River|FL,"Indian River, FL, US",27.69308961,-80.60556721
12063,Jackson,FL,Florida,Jackson|FL,"Jackson, FL, US",30.7954597,-85.21500423
12065,Jefferson,FL,Florida,Jefferson|FL,"Jefferson, FL, US",30.43669112,-83.89442308
12067,Lafayette,FL,Florida,Lafayette|FL,"Lafayette, FL, US",29.98484137,-83.18166636
12069,Lake,FL,Florida,Lake|FL,"Lake, FL, US",28.76202069,-81.7125123
12071,Lee,FL,Florida,Lee|FL,"Lee, FL, US",26.58410348,-81.88399313
12073,Leon,FL,Florida,Leon|FL,"Leon, FL, US",30.45955727,-84.27491114
12075,Levy,FL,Florida,Levy|FL,"Levy, FL, US",29.31829741,-82.74007147
12077,Liberty,FL,Florida,Liberty|FL,"Liberty, FL, US",30.23766008,-84.8829258
12079,Madison,FL,Florida,Madison|FL,"Madison, FL, US",30.44396917,-83.47398594
12081,Manatee,FL,Florida,Manatee|FL,"Manatee, FL, US",27.47196942,-82.31831044
12083,Marion,FL,Florida,Marion|FL,"Marion, FL, US",29.21227113,-82.05803627
12085,Martin,FL,Florida,Martin|FL,"Martin, FL, US",27.0772071,-80.43109784
12086,Miami-Dade,FL,Florida,Miami-Dade|FL,"Miami-Dade, FL, US",25.558428,-80.458168
12087,Monroe,FL,Florida,Monroe|FL,"Monroe, FL, US",25.20904673,-81.07812416
12089,Nassau,FL,Florida,Nassau|FL,"Nassau, FL, US",30.61037141,-81.80297522
12091,Okaloosa,FL,Florida,Okaloosa|FL,"Okaloosa, FL, US",30.69143028,-86.59267105
12093,Okeechobee,FL,Florida,Okeechobee|FL,"Okeechobee, FL, US",27.3863362,-80.88944347
12095,Orange,FL,Florida,Orange|FL,"Orange, FL, US",28.51367621,-81.31799498
12097,Osceola,FL,Florida,Osceola|FL,"Osceola, FL, US",28.06312234,-81.14882926
12099,Palm Beach,FL,Florida,Palm Beach|FL,"Palm Beach, FL, US",26.64676272,-80.46536002
12101,Pasco,FL,Florida,Pasco|FL,"Pasco, FL, US",28.30810945,-82.40227529
12103,Pinellas,FL,Florida,Pinellas|FL,"Pinellas, FL, US",27.93130349,-82.72239666
12105,Polk,FL,Florida,Polk|FL,"Polk, FL, US",27.95027105,-81.69732947
12107,Putnam,FL,Florida,Putnam|FL,"Putnam, FL, US",29.60779729,-81.74230285
12109,St Johns,FL,Florida,St Johns|FL,"St Johns, FL, US",29.90096506,-81.43589967
12111,St Lucie,FL,Florida,St Lucie|FL,"St Lucie, FL, US",27.37763908,-80.47106649
12113,Santa Rosa,FL,Florida,Santa Rosa|FL,"Santa Rosa, FL, US",30.6934145,-87.02458128
12115,Sarasota,FL,Florida,Sarasota|FL,"Sarasota, FL, US",27.18546175,-82.33174248
12117,Seminole,FL,Florida,Seminole|FL,"Seminole, FL, US",28.7158582,-81.24060348
12119,Sumter,FL,Florida,Sumter|FL,"Sumter, FL, US",28.70181754,-82.0794267
12121,Suwannee,FL,Florida,Suwannee|FL,"Suwannee, FL, US",30.19746066,-82.9909967
12123,Taylor,FL,Florida,Taylor|FL,"Taylor, FL, US",30.04848048,-83.60445406
12125,Union,FL,Florida,Union|FL,"Union, FL, US",30.04412971,-82.37497443
12127,Volusia,FL,Florida,Volusia|FL,"Volusia, FL, US",29.05858895,-81.18263252
12129,Wakulla,FL,Florida,Wakulla|FL,"Wakulla, FL, US",30.16548905,-84.39895211
12131,Walton,FL,Florida,Walton|FL,"Walton, FL, US",30.64204028,-86.16935664
12133,Washington,FL,Florida,Washington|FL,"Washington, FL, US",30.61359259,-85.66002461
13001,Appling,GA,Georgia,Appling|GA,"Appling, GA, US",31.74847232,-82.28909114
13003,Atkinson,GA,Georgia,Atkinson|GA,"Atkinson, GA, US",31.29633502,-82.87545866
13005,Bacon,GA,Georgia,Bacon|GA,"Bacon, GA, US",31.55456473,-82.45936528
13007,Baker,GA,Georgia,Baker|GA,"Baker, GA, US",31.32669878,-84.44218806
13009,Baldwin,GA,Georgia,Baldwin|GA,"Baldwin, GA, US",33.06882326,-83.24701748
13011,Banks,GA,Georgia,Banks|GA,"Banks, GA, US",34.35607081,-83.49644388
13013,Barrow,GA,Georgia,Barrow|GA,"Barrow, GA, US",33.99148694,-83.71436292
13015,Bartow,GA,Georgia,Bartow|GA,"Bartow, GA, US",34.23732119,-84.83887523
13017,Ben Hill,GA,Georgia,Ben Hill|GA,"Ben Hill, GA, US",31.76095874,-83.22145359
13019,Berrien,GA,Georgia,Berrien|GA,"Berrien, GA, US",31.27590016,-83.2252992
13021,Bibb,GA,Georgia,Bibb|GA,"Bibb, GA, US",32.80904227,-83.70489165
13023,Bleckley,GA,Georgia,Bleckley|GA,"Bleckley, GA, US",32.43829035,-83.33035166
13025,Brantley,GA,Georgia,Brantley|GA,"Brantley, GA, US",31.19576557,-81.97743999
13027,Brooks,GA,Georgia,Brooks|GA,"Brooks, GA, US",30.83922642,-83.58303423
13029,Bryan,GA,Georgia,Bryan|GA,"Bryan, GA, US",32.00979311,-81.44002948
13031,Bulloch,GA,Georgia,Bulloch|GA,"Bulloch, GA, US",32.39577406,-81.74811421
13033,Burke,GA,Georgia,Burke|GA,"Burke, GA, US",33.05917989,-81.99928721
13035,Butts,GA,Georgia,Butts|GA,"Butts, GA, US",33.2830945,-83.9543504
13037,Calhoun,GA,Georgia,Calhoun|GA,"Calhoun, GA, US",31.53169785,-84.62725131
13039,Camden,GA,Georgia,Camden|GA,"Camden, GA, US",30.92951916,-81.66601818
13043,Candler,GA,Georgia,Candler|GA,"Candler, GA, US",32.40209349,-82.07702563
13045,Carroll,GA,Georgia,Carroll|GA,"Carroll, GA, US",33.58138199,-85.07976677
13047,Catoosa,GA,Georgia,Catoosa|GA,"Catoosa, GA, US",34.89872298,-85.13757014
13049,Charlton,GA,Georgia,Charlton|GA,"Charlton, GA, US",30.78371028,-82.13951596
13051,Chatham,GA,Georgia,Chatham|GA,"Chatham, GA, US",32.00043026,-81.12489526
13053,Chattahoochee,GA,Georgia,Chattahoochee|GA,"Chattahoochee, GA, US",32.34341231,-84.78809239
13055,Chattooga,GA,Georgia,Chattooga|GA,"Chattooga, GA, US",34.47197698,-85.34535662
13057,Cherokee,GA,Georgia,Cherokee|GA,"Cherokee, GA, US",34.24393976,-84.47431861
13059,Clarke,GA,Georgia,Clarke|GA,"Clarke, GA, US",33.95436462,-83.37124007
13061,Clay,GA,Georgia,Clay|GA,"Clay, GA, US",31.62221166,-84.97713865
13063,Clayton,GA,Georgia,Clayton|GA,"Clayton, GA, US",33.54187245,-84.35594188
13065,Clinch,GA,Georgia,Clinch|GA,"Clinch, GA, US",30.91395822,-82.70432472
13067,Cobb,GA,Georgia,Cobb|GA,"Cobb, GA, US",33.94243204,-84.5761255
13069,Coffee,GA,Georgia,Coffee|GA,"Coffee, GA, US",31.54892966,-82.8549206
13071,Colquitt,GA,Georgia,Colquitt|GA,"Colquitt, GA, US",31.18810588,-83.7677946
13073,Columbia,GA,Georgia,Columbia|GA,"Columbia, GA, US",33.54534185,-82.263524
13075,Cook,GA,Georgia,Cook|GA,"Cook, GA, US",31.16068491,-83.42947229
13077,Coweta,GA,Georgia,Coweta|GA,"Coweta, GA, US",33.35334302,-84.76129976
13079,Crawford,GA,Georgia,Crawford|GA,"Crawford, GA, US",32.71391813,-83.98061238
13081,Crisp,GA,Georgia,Crisp|GA,"Crisp, GA, US",31.92289565,-83.76811843
13083,Dade,GA,Georgia,Dade|GA,"Dade, GA, US",34.8549167,-85.50490424
13085,Dawson,GA,Georgia,Dawson|GA,"Dawson, GA, US",34.44244079,-84.16964071
13087,Decatur,GA,Georgia,Decatur|GA,"Decatur, GA, US",30.87967778,-84.57619536
13089,De Kalb,GA,Georgia,De Kalb|GA,"De Kalb, GA, US",33.76944049,-84.22396017
13091,Dodge,GA,Georgia,Dodge|GA,"Dodge, GA, US",32.17265114,-83.16948926
13093,Dooly,GA,Georgia,Dooly|GA,"Dooly, GA, US",32.15630737,-83.79746561
13095,Dougherty,GA,Georgia,Dougherty|GA,"Dougherty, GA, US",31.53328528,-84.21722377
13097,Douglas,GA,Georgia,Douglas|GA,"Douglas, GA, US",33.70291126,-84.77026156
13099,Early,GA,Georgia,Early|GA,"Early, GA, US",31.32155345,-84.90255207
13101,Echols,GA,Georgia,Echols|GA,"Echols, GA, US",30.71101099,-82.89687287
13103,Effingham,GA,Georgia,Effingham|GA,"Effingham, GA, US",32.36616021,-81.34280942
13105,Elbert,GA,Georgia,Elbert|GA,"Elbert, GA, US",34.11302332,-82.83936148
13107,Emanuel,GA,Georgia,Emanuel|GA,"Emanuel, GA, US",32.59221302,-82.30239915
13109,Evans,GA,Georgia,Evans|GA,"Evans, GA, US",32.15328841,-81.8870105
13111,Fannin,GA,Georgia,Fannin|GA,"Fannin, GA, US",34.86430205,-84.316964
13113,Fayette,GA,Georgia,Fayette|GA,"Fayette, GA, US",33.41357794,-84.49089434
13115,Floyd,GA,Georgia,Floyd|GA,"Floyd, GA, US",34.26268279,-85.21577392
13117,Forsyth,GA,Georgia,Forsyth|GA,"Forsyth, GA, US",34.22604035,-84.1231513
13119,Franklin,GA,Georgia,Franklin|GA,"Franklin, GA, US",34.37525597,-83.23159927
13121,Fulton,GA,Georgia,Fulton|GA,"Fulton, GA, US",33.79216944,-84.46319413
13123,Gilmer,GA,Georgia,Gilmer|GA,"Gilmer, GA, US",34.69316688,-84.45802506
13125,Glascock,GA,Georgia,Glascock|GA,"Glascock, GA, US",33.22879932,-82.61297636
13127,Glynn,GA,Georgia,Glynn|GA,"Glynn, GA, US",31.23279254,-81.53811412
13129,Gordon,GA,Georgia,Gordon|GA,"Gordon, GA, US",34.50487351,-84.87296253
13131,Grady,GA,Georgia,Grady|GA,"Grady, GA, US",30.87454847,-84.23418364
13133,Greene,GA,Georgia,Greene|GA,"Greene, GA, US",33.5769205,-83.17139104
13135,Gwinnett,GA,Georgia,Gwinnett|GA,"Gwinnett, GA, US",33.96044201,-84.02137802
13137,Habersham,GA,Georgia,Habersham|GA,"Habersham, GA, US",34.63331566,-83.53094677
13139,Hall,GA,Georgia,Hall|GA,"Hall, GA, US",34.32207823,-83.81896936
13141,Hancock,GA,Georgia,Hancock|GA,"Hancock, GA, US",33.2721566,-82.99766919
13143,Haralson,GA,Georgia,Haralson|GA,"Haralson, GA, US",33.79602175,-85.21005667
13145,Harris,GA,Georgia,Harris|GA,"Harris, GA, US",32.73709786,-84.90538572
13147,Hart,GA,Georgia,Hart|GA,"Hart, GA, US",34.34626973,-82.96567682
13149,Heard,GA,Georgia,Heard|GA,"Heard, GA, US",33.29686567,-85.12886832
13151,Henry,GA,Georgia,Henry|GA,"Henry, GA, US",33.4533428,-84.1481466
13153,Houston,GA,Georgia,Houston|GA,"Houston, GA, US",32.45802497,-83.66879087
13155,Irwin,GA,Georgia,Irwin|GA,"Irwin, GA, US",31.60213036,-83.27501387
13157,Jackson,GA,Georgia,Jackson|GA,"Jackson, GA, US",34.13794553,-83.56814788
13159,Jasper,GA,Georgia,Jasper|GA,"Jasper, GA, US",33.31535543,-83.68844964
13161,Jeff Davis,GA,Georgia,Jeff Davis|GA,"Jeff Davis, GA, US",31.80405727,-82.6372487
13163,Jefferson,GA,Georgia,Jefferson|GA,"Jefferson, GA, US",33.05867328,-82.41609057
13165,Jenkins,GA,Georgia,Jenkins|GA,"Jenkins, GA, US",32.79248718,-81.96040187
13167,Johnson,GA,Georgia,Johnson|GA,"Johnson, GA, US",32.70211082,-82.66166794
13169,Jones,GA,Georgia,Jones|GA,"Jones, GA, US",33.02512137,-83.56019163
13171,Lamar,GA,Georgia,Lamar|GA,"Lamar, GA, US",33.07841647,-84.14263877
13173,Lanier,GA,Georgia,Lanier|GA,"Lanier, GA, US",31.0382857,-83.06472457
13175,Laurens,GA,Georgia,Laurens|GA,"Laurens, GA, US",32.46325233,-82.92221316
13177,Lee,GA,Georgia,Lee|GA,"Lee, GA, US",31.7793306,-84.14324253
13179,Liberty,GA,Georgia,Liberty|GA,"Liberty, GA, US",31.82588896,-81.49251135
13181,Lincoln,GA,Georgia,Lincoln|GA,"Lincoln, GA, US",33.79201475,-82.45024131
13183,Long,GA,Georgia,Long|GA,"Long, GA, US",31.75218791,-81.74952375
13185,Lowndes,GA,Georgia,Lowndes|GA,"Lowndes, GA, US",30.83568832,-83.27056716
13187,Lumpkin,GA,Georgia,Lumpkin|GA,"Lumpkin, GA, US",34.57286511,-84.00425681
13189,McDuffie,GA,Georgia,McDuffie|GA,"McDuffie, GA, US",33.47851918,-82.48252774
13191,McIntosh,GA,Georgia,McIntosh|GA,"McIntosh, GA, US",31.49683595,-81.40163426
13193,Macon,GA,Georgia,Macon|GA,"Macon, GA, US",32.35207048,-84.04234127
13195,Madison,GA,Georgia,Madison|GA,"Madison, GA, US",34.12920917,-83.21218732
13197,Marion,GA,Georgia,Marion|GA,"Marion, GA, US",32.3483402,-84.52733571
13199,Meriwether,GA,Georgia,Meriwether|GA,"Meriwether, GA, US",33.04163534,-84.68859732
13201,Miller,GA,Georgia,Miller|GA,"Miller, GA, US",31.16568912,-84.73151117
13205,Mitchell,GA,Georgia,Mitchell|GA,"Mitchell, GA, US",31.22483255,-84.19381821
13207,Monroe,GA,Georgia,Monroe|GA,"Monroe, GA, US",33.014289,-83.92097166
13209,Montgomery,GA,Georgia,Montgomery|GA,"Montgomery, GA, US",32.17201038,-82.53527476
13211,Morgan,GA,Georgia,Morgan|GA,"Morgan, GA, US",33.59232073,-83.49129491
13213,Murray,GA,Georgia,Murray|GA,"Murray, GA, US",34.78897608,-84.74993177
13215,Muscogee,GA,Georgia,Muscogee|GA,"Muscogee, GA, US",32.50931999,-84.87142262
13217,Newton,GA,Georgia,Newton|GA,"Newton, GA, US",33.55514538,-83.8454714
13219,Oconee,GA,Georgia,Oconee|GA,"Oconee, GA, US",33.83749973,-83.43679568
13221,Oglethorpe,GA,Georgia,Oglethorpe|GA,"Oglethorpe, GA, US",33.8786296,-83.08278123
13223,Paulding,GA,Georgia,Paulding|GA,"Paulding, GA, US",33.91969522,-84.86848792
13225,Peach,GA,Georgia,Peach|GA,"Peach, GA, US",32.56934316,-83.82937
13227,Pickens,GA,Georgia,Pickens|GA,"Pickens, GA, US",34.46589159,-84.46406611
13229,Pierce,GA,Georgia,Pierce|GA,"Pierce, GA, US",31.35928155,-82.21598442
13231,Pike,GA,Georgia,Pike|GA,"Pike, GA, US",33.09310242,-84.38790389
13233,Polk,GA,Georgia,Polk|GA,"Polk, GA, US",34.00267074,-85.18677781
13235,Pulaski,GA,Georgia,Pulaski|GA,"Pulaski, GA, US",32.23334561,-83.4754996
13237,Putnam,GA,Georgia,Putnam|GA,"Putnam, GA, US",33.32056115,-83.37552891
13239,Quitman,GA,Georgia,Quitman|GA,"Quitman, GA, US",31.86728114,-85.01773177
13241,Rabun,GA,Georgia,Rabun|GA,"Rabun, GA, US",34.88389445,-83.40304637
13243,Randolph,GA,Georgia,Randolph|GA,"Randolph, GA, US",31.76622818,-84.75732369
13245,Richmond,GA,Georgia,Richmond|GA,"Richmond, GA, US",33.35777107,-82.07026432
13247,Rockdale,GA,Georgia,Rockdale|GA,"Rockdale, GA, US",33.65145002,-84.02202167
13249,Schley,GA,Georgia,Schley|GA,"Schley, GA, US",32.2654021,-84.31258912
13251,Screven,GA,Georgia,Screven|GA,"Screven, GA, US",32.74976524,-81.60779441
13253,Seminole,GA,Georgia,Seminole|GA,"Seminole, GA, US",30.93464824,-84.86823924
13255,Spalding,GA,Georgia,Spalding|GA,"Spalding, GA, US",33.26310031,-84.28013991
13257,Stephens,GA,Georgia,Stephens|GA,"Stephens, GA, US",34.55151201,-83.29405315
13259,Stewart,GA,Georgia,Stewart|GA,"Stewart, GA, US",32.07996777,-84.83208037
13261,Sumter,GA,Georgia,Sumter|GA,"Sumter, GA, US",32.03650571,-84.19821492
13263,Talbot,GA,Georgia,Talbot|GA,"Talbot, GA, US",32.69642758,-84.53351366
13265,Taliaferro,GA,Georgia,Taliaferro|GA,"Taliaferro, GA, US",33.56543317,-82.88136816
13267,Tattnall,GA,Georgia,Tattnall|GA,"Tattnall, GA, US",32.04785085,-82.05539188
13269,Taylor,GA,Georgia,Taylor|GA,"Taylor, GA, US",32.55792548,-84.25077141
13271,Telfair,GA,Georgia,Telfair|GA,"Telfair, GA, US",31.92829517,-82.93491155
13273,Terrell,GA,Georgia,Terrell|GA,"Terrell, GA, US",31.77527543,-84.44069698
13275,Thomas,GA,Georgia,Thomas|GA,"Thomas, GA, US",30.86392347,-83.91847289
13277,Tift,GA,Georgia,Tift|GA,"Tift, GA, US",31.45743864,-83.5236119
13279,Toombs,GA,Georgia,Toombs|GA,"Toombs, GA, US",32.12059861,-82.32957247
13281,Towns,GA,Georgia,Towns|GA,"Towns, GA, US",34.91369188,-83.7410746
13283,Treutlen,GA,Georgia,Treutlen|GA,"Treutlen, GA, US",32.40422134,-82.56904553
13285,Troup,GA,Georgia,Troup|GA,"Troup, GA, US",33.03349196,-85.02812115
13287,Turner,GA,Georgia,Turner|GA,"Turner, GA, US",31.71612656,-83.62069378
13289,Twiggs,GA,Georgia,Twiggs|GA,"Twiggs, GA, US",32.67435595,-83.43078662
13291,Union,GA,Georgia,Union|GA,"Union, GA, US",34.82995757,-83.98967069
13293,Upson,GA,Georgia,Upson|GA,"Upson, GA, US",32.87920671,-84.30024826
13295,Walker,GA,Georgia,Walker|GA,"Walker, GA, US",34.73376362,-85.30165174
13297,Walton,GA,Georgia,Walton|GA,"Walton, GA, US",33.78017694,-83.73552314
13299,Ware,GA,Georgia,Ware|GA,"Ware, GA, US",31.05449097,-82.42224148
13301,Warren,GA,Georgia,Warren|GA,"Warren, GA, US",33.41146451,-82.67795848
13303,Washington,GA,Georgia,Washington|GA,"Washington, GA, US",32.96711864,-82.79357039
13305,Wayne,GA,Georgia,Wayne|GA,"Wayne, GA, US",31.5521809,-81.91894878
13307,Webster,GA,Georgia,Webster|GA,"Webster, GA, US",32.04066113,-84.54742852
13309,Wheeler,GA,Georgia,Wheeler|GA,"Wheeler, GA, US",32.12009104,-82.72574721
13311,White,GA,Georgia,White|GA,"White, GA, US",34.64624278,-83.74905525
13313,Whitfield,GA,Georgia,Whitfield|GA,"Whitfield, GA, US",34.80987459,-84.96093476
13315,Wilcox,GA,Georgia,Wilcox|GA,"Wilcox, GA, US",31.97496928,-83.43438555
13317,Wilkes,GA,Georgia,Wilkes|GA,"Wilkes, GA, US",33.78290391,-82.74286107
13319,Wilkinson,GA,Georgia,Wilkinson|GA,"Wilkinson, GA, US",32.80291082,-83.17140684
13321,Worth,GA,Georgia,Worth|GA,"Worth, GA, US",31.55162306,-83.85090513
15001,Hawaii,HI,Hawaii,Hawaii|HI,"Hawaii, HI, US",19.60121157,-155.5210167
15003,Honolulu,HI,Hawaii,Honolulu|HI,"Honolulu, HI, US",21.39065,-157.927829
15005,Kalawao,HI,Hawai?i,Kalawao|HI,"Kalawao, HI, US",21.196944,-156.967222
15007,Kauai,HI,Hawaii,Kauai|HI,"Kauai, HI, US",22.03935037,-159.5966786
15009,Maui,HI,Hawaii,Maui|HI,"Maui, HI, US",20.86399628,-156.5689097
16001,Ada,ID,Idaho,Ada|ID,"Ada, ID, US",43.4526575,-116.2415516
